date,index,nav,outstanding
"Mar 20, 2008",2098.46,133.64,145100000.00
"Mar 19, 2008",2049.40,130.53,145100000.00
"Mar 18, 2008",2100.38,133.76,145100000.00
"Mar 17, 2008",2014.88,128.33,129300000.00
"Mar 14, 2008",2032.79,129.47,129400000.00
"Mar 13, 2008",2075.88,132.21,129550000.00
"Mar 12, 2008",2065.21,131.53,129550000.00
"Mar 11, 2008",2083.36,132.69,129500000.00
"Mar 10, 2008",2008.71,127.94,129500000.00
"Mar 07, 2008",2040.17,129.94,129500000.00
"Mar 06, 2008",2057.44,131.04,129500000.00
"Mar 05, 2008",2103.42,133.96,131100000.00
"Mar 04, 2008",2091.42,133.20,131150000.00
"Mar 03, 2008",2098.64,133.65,131300000.00
"Feb 29, 2008",2097.48,133.58,131300000.00
"Feb 28, 2008",2155.81,137.29,131400000.00
"Feb 27, 2008",2175.00,138.51,131400000.00
"Feb 26, 2008",2176.48,138.60,131600000.00
"Feb 25, 2008",2161.51,137.65,131600000.00
"Feb 22, 2008",2132.02,135.78,132250000.00
"Feb 21, 2008",2115.13,134.70,132400000.00
"Feb 20, 2008",2141.95,136.41,132600000.00
"Feb 19, 2008",2124.12,135.27,132450000.00
"Feb 15, 2008",2125.85,135.39,133900000.00
"Feb 14, 2008",2123.94,135.26,134100000.00
"Feb 13, 2008",2152.76,137.10,134100000.00
"Feb 12, 2008",2123.06,135.21,134100000.00
"Feb 11, 2008",2107.65,134.23,135100000.00
"Feb 08, 2008",2095.21,133.44,135000000.00
"Feb 07, 2008",2104.02,134.00,135000000.00
"Feb 06, 2008",2087.05,132.92,134750000.00
"Feb 05, 2008",2102.23,133.89,134500000.00
"Feb 04, 2008",2171.51,138.29,134650000.00
"Feb 01, 2008",2194.43,139.75,134650000.00
"Jan 31, 2008",2167.90,138.07,134650000.00
"Jan 30, 2008",2131.78,135.77,132350000.00
"Jan 29, 2008",2141.85,136.41,132350000.00
"Jan 28, 2008",2128.64,135.57,137100000.00
"Jan 25, 2008",2091.88,133.23,137000000.00
"Jan 24, 2008",2125.60,135.38,147000000.00
"Jan 23, 2008",2104.37,134.03,146600000.00
"Jan 22, 2008",2060.15,131.22,135900000.00
"Jan 18, 2008",2083.24,132.68,135900000.00
"Jan 17, 2008",2095.86,133.49,134950000.00
"Jan 16, 2008",2158.58,137.47,139250000.00
"Jan 15, 2008",2170.51,138.23,146600000.00
"Jan 14, 2008",2225.98,141.76,146600000.00
"Jan 11, 2008",2202.03,140.24,146600000.00
"Jan 10, 2008",2232.24,142.16,144100000.00
"Jan 09, 2008",2214.60,141.04,146300000.00
"Jan 08, 2008",2184.67,139.14,146150000.00
"Jan 07, 2008",2224.76,141.68,128000000.00
"Jan 04, 2008",2217.59,141.23,128000000.00
"Jan 03, 2008",2273.41,144.77,127850000.00
"Jan 02, 2008",2273.41,144.77,124350000.00
"Dec 31, 2007",2306.23,146.86,121850000.00
"Dec 28, 2007",2322.11,147.87,121700000.00
"Dec 27, 2007",2318.72,147.65,122100000.00
"Dec 26, 2007",2351.60,150.54,122000000.00
"Dec 24, 2007",2349.66,150.42,121900000.00
"Dec 21, 2007",2330.81,149.22,134000000.00
"Dec 20, 2007",2292.23,146.75,134400000.00
"Dec 19, 2007",2280.47,146.00,134400000.00
"Dec 18, 2007",2283.50,146.19,133150000.00
"Dec 17, 2007",2269.24,145.28,133250000.00
"Dec 14, 2007",2303.79,147.49,133250000.00
"Dec 13, 2007",2335.79,149.53,133250000.00
"Dec 12, 2007",2332.85,149.34,133250000.00
"Dec 11, 2007",2318.51,148.43,132400000.00
"Dec 10, 2007",2378.60,152.26,132400000.00
"Dec 07, 2007",2360.79,151.13,132600000.00
"Dec 06, 2007",2364.97,151.40,132600000.00
"Dec 05, 2007",2329.71,149.14,132600000.00
"Dec 04, 2007",2293.65,146.84,130850000.00
"Dec 03, 2007",2308.74,147.81,130850000.00
"Nov 30, 2007",2322.34,148.68,130750000.00
"Nov 29, 2007",2304.43,147.53,130600000.00
"Nov 28, 2007",2303.17,147.45,130600000.00
"Nov 27, 2007",2238.52,143.32,130450000.00
"Nov 26, 2007",2205.49,141.22,130450000.00
"Nov 23, 2007",2257.95,144.56,132250000.00
"Nov 21, 2007",2220.21,142.15,132450000.00
"Nov 20, 2007",2256.02,144.44,132450000.00
"Nov 19, 2007",2245.81,143.79,132750000.00
"Nov 16, 2007",2285.67,146.34,134700000.00
"Nov 15, 2007",2273.73,145.57,138400000.00
"Nov 14, 2007",2304.06,147.51,138700000.00
"Nov 13, 2007",2319.86,148.52,138900000.00
"Nov 12, 2007",2253.53,144.28,139900000.00
"Nov 09, 2007",2276.26,145.74,145700000.00
"Nov 08, 2007",2309.18,147.84,145550000.00
"Nov 07, 2007",2310.41,147.92,145650000.00
"Nov 06, 2007",2379.05,152.31,144650000.00
"Nov 05, 2007",2350.69,150.49,144100000.00
"Nov 02, 2007",2362.21,151.23,143850000.00
"Nov 01, 2007",2360.21,151.10,146850000.00
"Oct 31, 2007",2423.67,155.16,146700000.00
"Oct 30, 2007",2394.81,153.31,147000000.00
"Oct 29, 2007",2410.33,154.30,147000000.00
"Oct 26, 2007",2401.07,153.71,141500000.00
"Oct 25, 2007",2368.43,151.63,139750000.00
"Oct 24, 2007",2370.71,151.77,139400000.00
"Oct 23, 2007",2376.47,152.14,123950000.00
"Oct 22, 2007",2355.74,150.82,118950000.00
"Oct 19, 2007",2346.78,150.24,118950000.00
"Oct 18, 2007",2408.46,154.19,118950000.00
"Oct 17, 2007",2410.22,154.30,118650000.00
"Oct 16, 2007",2405.76,154.01,118650000.00
"Oct 15, 2007",2421.67,155.03,118650000.00
"Oct 12, 2007",2442.12,156.34,118550000.00
"Oct 11, 2007",2430.55,155.60,118550000.00
"Oct 10, 2007",2443.02,156.40,117950000.00
"Oct 09, 2007",2447.03,156.65,117850000.00
"Oct 08, 2007",2427.33,155.39,117850000.00
"Oct 05, 2007",2435.16,155.90,117700000.00
"Oct 04, 2007",2411.41,154.38,117700000.00
"Oct 03, 2007",2406.30,154.05,117700000.00
"Oct 02, 2007",2416.83,154.73,117200000.00
"Oct 01, 2007",2417.44,154.77,117200000.00
"Sep 28, 2007",2385.72,152.74,116750000.00
"Sep 27, 2007",2392.92,153.20,116300000.00
"Sep 26, 2007",2383.53,152.60,116300000.00
"Sep 25, 2007",2370.26,152.44,116350000.00
"Sep 24, 2007",2371.03,152.49,116350000.00
"Sep 21, 2007",2383.55,153.30,116350000.00
"Sep 20, 2007",2372.61,152.59,116350000.00
"Sep 19, 2007",2388.15,153.59,116350000.00
"Sep 18, 2007",2373.63,152.66,116400000.00
"Sep 17, 2007",2306.25,148.34,116400000.00
"Sep 14, 2007",2318.11,149.10,116050000.00
"Sep 13, 2007",2317.63,149.07,116050000.00
"Sep 12, 2007",2298.14,147.82,116400000.00
"Sep 11, 2007",2297.41,147.77,116300000.00
"Sep 10, 2007",2266.51,145.78,116150000.00
"Sep 07, 2007",2269.32,145.96,117600000.00
"Sep 06, 2007",2308.35,148.47,117550000.00
"Sep 05, 2007",2298.16,147.82,117550000.00
"Sep 04, 2007",2323.83,149.46,117100000.00
"Aug 31, 2007",2299.71,147.92,117100000.00
"Aug 30, 2007",2274.16,146.28,117100000.00
"Aug 29, 2007",2283.58,146.88,117100000.00
"Aug 28, 2007",2234.02,143.70,116750000.00
"Aug 27, 2007",2287.62,147.14,116950000.00
"Aug 24, 2007",2307.22,148.40,116700000.00
"Aug 23, 2007",2280.68,146.70,116700000.00
"Aug 22, 2007",2283.08,146.85,116700000.00
"Aug 21, 2007",2256.52,145.15,116600000.00
"Aug 20, 2007",2254.07,144.99,116300000.00
"Aug 17, 2007",2254.68,145.03,116300000.00
"Aug 16, 2007",2200.61,141.57,116300000.00
"Aug 15, 2007",2193.40,141.10,116500000.00
"Aug 14, 2007",2223.71,143.05,116300000.00
"Aug 13, 2007",2264.58,145.67,116300000.00
"Aug 10, 2007",2265.36,145.72,116300000.00
"Aug 09, 2007",2264.50,145.66,116300000.00
"Aug 08, 2007",2333.24,150.07,115450000.00
"Aug 07, 2007",2300.10,147.95,116350000.00
"Aug 06, 2007",2285.93,147.04,115350000.00
"Aug 03, 2007",2231.98,143.58,114250000.00
"Aug 02, 2007",2292.79,147.48,113900000.00
"Aug 01, 2007",2282.30,146.81,113750000.00
"Jul 31, 2007",2265.75,145.74,113650000.00
"Jul 30, 2007",2294.75,147.61,119400000.00
"Jul 27, 2007",2271.41,146.11,118900000.00
"Jul 26, 2007",2307.98,148.46,123700000.00
"Jul 25, 2007",2363.12,151.98,123700000.00
"Jul 24, 2007",2352.12,151.27,123850000.00
"Jul 23, 2007",2399.64,154.33,123750000.00
"Jul 20, 2007",2387.96,153.58,123950000.00
"Jul 19, 2007",2417.50,155.47,124100000.00
"Jul 18, 2007",2406.69,154.78,124100000.00
"Jul 17, 2007",2411.41,155.08,124300000.00
"Jul 16, 2007",2411.65,155.10,124250000.00
"Jul 13, 2007",2416.28,155.40,124250000.00
"Jul 12, 2007",2408.79,154.92,123750000.00
"Jul 11, 2007",2363.72,152.02,123750000.00
"Jul 10, 2007",2349.98,151.14,125500000.00
"Jul 09, 2007",2383.80,153.31,125500000.00
"Jul 06, 2007",2381.59,153.17,127300000.00
"Jul 05, 2007",2373.07,152.62,128050000.00
"Jul 03, 2007",2372.22,152.57,128550000.00
"Jul 02, 2007",2363.28,152.00,128900000.00
"Jun 29, 2007",2338.25,150.38,128650000.00
"Jun 28, 2007",2341.90,151.29,128550000.00
"Jun 27, 2007",2342.84,151.35,128000000.00
"Jun 26, 2007",2321.46,149.97,127600000.00
"Jun 25, 2007",2328.91,150.45,127600000.00
"Jun 22, 2007",2336.41,150.93,127600000.00
"Jun 21, 2007",2366.92,152.90,127400000.00
"Jun 20, 2007",2351.87,151.93,127200000.00
"Jun 19, 2007",2384.25,154.02,126950000.00
"Jun 18, 2007",2380.09,153.75,126150000.00
"Jun 15, 2007",2382.97,153.94,126150000.00
"Jun 14, 2007",2367.52,152.94,126250000.00
"Jun 13, 2007",2356.02,152.20,126100000.00
"Jun 12, 2007",2320.22,149.90,125900000.00
"Jun 11, 2007",2345.27,151.51,127150000.00
"Jun 08, 2007",2342.98,151.36,129000000.00
"Jun 07, 2007",2316.63,149.67,129000000.00
"Jun 06, 2007",2357.95,152.33,129300000.00
"Jun 05, 2007",2378.44,153.65,128800000.00
"Jun 04, 2007",2391.13,154.47,129200000.00
"Jun 01, 2007",2386.63,154.18,129850000.00
"May 31, 2007",2377.75,153.61,130100000.00
"May 30, 2007",2377.09,153.56,130350000.00
"May 29, 2007",2357.39,152.30,131350000.00
"May 25, 2007",2353.42,152.04,131350000.00
"May 24, 2007",2340.64,151.22,129850000.00
"May 23, 2007",2363.29,152.68,129850000.00
"May 22, 2007",2366.10,152.86,130550000.00
"May 21, 2007",2367.63,152.96,130550000.00
"May 18, 2007",2363.97,152.72,130550000.00
"May 17, 2007",2348.44,151.72,130450000.00
"May 16, 2007",2350.40,151.85,130900000.00
"May 15, 2007",2329.61,150.51,131900000.00
"May 14, 2007",2332.43,150.69,131900000.00
"May 11, 2007",2336.48,150.96,131750000.00
"May 10, 2007",2313.94,149.50,131750000.00
"May 09, 2007",2346.30,151.59,131650000.00
"May 08, 2007",2338.14,151.06,131150000.00
"May 07, 2007",2340.68,151.23,131150000.00
"May 04, 2007",2334.61,150.84,131150000.00
"May 03, 2007",2329.54,150.51,131050000.00
"May 02, 2007",2318.84,149.82,131400000.00
"May 01, 2007",2303.68,148.84,131400000.00
"Apr 30, 2007",2297.57,148.45,131250000.00
"Apr 27, 2007",2315.70,149.62,131250000.00
"Apr 26, 2007",2315.91,149.63,131250000.00
"Apr 25, 2007",2317.50,149.74,131000000.00
"Apr 24, 2007",2294.02,148.22,130900000.00
"Apr 23, 2007",2294.82,148.27,132100000.00
"Apr 20, 2007",2300.08,148.61,131850000.00
"Apr 19, 2007",2278.91,147.25,131650000.00
"Apr 18, 2007",2281.61,147.42,131450000.00
"Apr 17, 2007",2280.01,147.32,131450000.00
"Apr 16, 2007",2275.35,147.02,131350000.00
"Apr 13, 2007",2251.12,145.46,131350000.00
"Apr 12, 2007",2243.30,144.95,131250000.00
"Apr 11, 2007",2229.44,144.06,131250000.00
"Apr 10, 2007",2243.93,145.00,130950000.00
"Apr 09, 2007",2238.03,144.62,130950000.00
"Apr 05, 2007",2236.71,144.53,132150000.00
"Apr 04, 2007",2229.25,144.05,132000000.00
"Apr 03, 2007",2226.76,143.89,131250000.00
"Apr 02, 2007",2205.85,142.54,130950000.00
"Mar 30, 2007",2200.12,142.17,131700000.00
"Mar 29, 2007",2202.68,142.34,131550000.00
"Mar 28, 2007",2194.38,141.80,131450000.00
"Mar 27, 2007",2211.52,142.91,131350000.00
"Mar 26, 2007",2225.26,143.79,131250000.00
"Mar 23, 2007",2223.12,144.30,131200000.00
"Mar 22, 2007",2220.68,144.14,131050000.00
"Mar 21, 2007",2221.46,144.19,131050000.00
"Mar 20, 2007",2184.10,141.77,131050000.00
"Mar 19, 2007",2170.33,140.88,130950000.00
"Mar 16, 2007",2146.93,139.37,130950000.00
"Mar 15, 2007",2155.18,139.90,130950000.00
"Mar 14, 2007",2147.18,139.38,131850000.00
"Mar 13, 2007",2132.76,138.45,132400000.00
"Mar 12, 2007",2176.50,141.28,132300000.00
"Mar 09, 2007",2170.62,140.90,133100000.00
"Mar 08, 2007",2169.14,140.80,133000000.00
"Mar 07, 2007",2153.65,139.80,133000000.00
"Mar 06, 2007",2158.36,140.11,133900000.00
"Mar 05, 2007",2125.34,137.97,130350000.00
"Mar 02, 2007",2145.43,139.27,130350000.00
"Mar 01, 2007",2170.17,140.87,130100000.00
"Feb 28, 2007",2175.78,141.24,130100000.00
"Feb 27, 2007",2163.11,140.42,130000000.00
"Feb 26, 2007",2240.73,145.44,130000000.00
"Feb 23, 2007",2243.26,145.61,129400000.00
"Feb 22, 2007",2251.03,146.11,129400000.00
"Feb 21, 2007",2252.43,146.20,129250000.00
"Feb 20, 2007",2255.48,146.40,129250000.00
"Feb 16, 2007",2249.06,145.98,129250000.00
"Feb 15, 2007",2250.97,146.11,129350000.00
"Feb 14, 2007",2248.40,145.94,129350000.00
"Feb 13, 2007",2230.80,144.80,129350000.00
"Feb 12, 2007",2213.58,143.69,129350000.00
"Feb 09, 2007",2220.72,144.15,129350000.00
"Feb 08, 2007",2236.46,145.17,129250000.00
"Feb 07, 2007",2239.05,145.34,129250000.00
"Feb 06, 2007",2235.02,145.08,129250000.00
"Feb 05, 2007",2233.44,144.97,129150000.00
"Feb 02, 2007",2235.39,145.10,129100000.00
"Feb 01, 2007",2231.61,144.86,129100000.00
"Jan 31, 2007",2219.19,144.05,128950000.00
"Jan 30, 2007",2204.40,143.09,127350000.00
"Jan 29, 2007",2191.71,142.27,127350000.00
"Jan 26, 2007",2193.89,142.42,127350000.00
"Jan 25, 2007",2196.54,142.59,127350000.00
"Jan 24, 2007",2221.56,144.21,127350000.00
"Jan 23, 2007",2202.77,142.99,127350000.00
"Jan 22, 2007",2195.00,142.49,127200000.00
"Jan 19, 2007",2206.60,143.24,127000000.00
"Jan 18, 2007",2200.20,142.83,127100000.00
"Jan 17, 2007",2206.70,143.25,126900000.00
"Jan 16, 2007",2208.48,143.36,126900000.00
"Jan 12, 2007",2206.68,143.25,126250000.00
"Jan 11, 2007",2196.02,142.56,126750000.00
"Jan 10, 2007",2182.16,141.66,126750000.00
"Jan 09, 2007",2177.68,141.37,126750000.00
"Jan 08, 2007",2178.80,141.45,126750000.00
"Jan 05, 2007",2173.29,141.09,127550000.00
"Jan 04, 2007",2186.60,141.95,127550000.00
"Jan 03, 2007",2183.92,141.78,126700000.00
"Dec 29, 2006",2186.13,141.92,126700000.00
"Dec 28, 2006",2196.00,142.56,126700000.00
"Dec 27, 2006",2199.15,142.77,126250000.00
"Dec 26, 2006",2183.38,141.75,126250000.00
"Dec 22, 2006",2173.90,141.13,128050000.00
"Dec 21, 2006",2185.21,141.86,128050000.00
"Dec 20, 2006",2192.76,143.06,128050000.00
"Dec 19, 2006",2195.80,143.26,128050000.00
"Dec 18, 2006",2190.97,142.94,128050000.00
"Dec 15, 2006",2198.07,143.40,128350000.00
"Dec 14, 2006",2195.59,143.24,128350000.00
"Dec 13, 2006",2176.52,142.00,127050000.00
"Dec 12, 2006",2173.58,141.81,128050000.00
"Dec 11, 2006",2175.80,141.96,127950000.00
"Dec 08, 2006",2170.84,141.63,129000000.00
"Dec 07, 2006",2166.87,141.38,129000000.00
"Dec 06, 2006",2175.45,141.93,129000000.00
"Dec 05, 2006",2177.75,142.08,129000000.00
"Dec 04, 2006",2169.00,141.51,129000000.00
"Dec 01, 2006",2149.85,140.27,129000000.00
"Nov 30, 2006",2155.89,140.66,129000000.00
"Nov 29, 2006",2154.09,140.54,129000000.00
"Nov 28, 2006",2133.52,139.20,128900000.00
"Nov 27, 2006",2125.67,138.69,128600000.00
"Nov 24, 2006",2154.96,140.60,128600000.00
"Nov 22, 2006",2162.65,141.10,128700000.00
"Nov 21, 2006",2157.42,140.76,128700000.00
"Nov 20, 2006",2153.76,140.52,128700000.00
"Nov 17, 2006",2154.80,140.59,128700000.00
"Nov 16, 2006",2152.57,140.45,128700000.00
"Nov 15, 2006",2147.60,140.12,128700000.00
"Nov 14, 2006",2141.95,139.76,128750000.00
"Nov 13, 2006",2128.17,138.86,128750000.00
"Nov 10, 2006",2122.26,138.48,129400000.00
"Nov 09, 2006",2118.32,138.22,129900000.00
"Nov 08, 2006",2129.22,138.93,129950000.00
"Nov 07, 2006",2124.28,138.61,129950000.00
"Nov 06, 2006",2119.53,138.30,129950000.00
"Nov 03, 2006",2095.68,136.75,129950000.00
"Nov 02, 2006",2100.21,137.04,129950000.00
"Nov 01, 2006",2100.36,137.05,129350000.00
"Oct 31, 2006",2115.65,138.05,129400000.00
"Oct 30, 2006",2115.63,138.05,129400000.00
"Oct 27, 2006",2114.65,137.99,129400000.00
"Oct 26, 2006",2132.39,139.14,129400000.00
"Oct 25, 2006",2121.83,138.46,130250000.00
"Oct 24, 2006",2114.36,137.97,130050000.00
"Oct 23, 2006",2113.82,137.93,130050000.00
"Oct 20, 2006",2100.86,137.09,129950000.00
"Oct 19, 2006",2098.32,136.93,129950000.00
"Oct 18, 2006",2096.71,136.82,129950000.00
"Oct 17, 2006",2093.58,136.62,129400000.00
"Oct 16, 2006",2101.26,137.12,129400000.00
"Oct 13, 2006",2095.97,136.77,129400000.00
"Oct 12, 2006",2091.69,136.50,129950000.00
"Oct 11, 2006",2071.90,135.21,129950000.00
"Oct 10, 2006",2077.01,135.54,130250000.00
"Oct 09, 2006",2072.71,135.26,130250000.00
"Oct 06, 2006",2071.05,135.15,129650000.00
"Oct 05, 2006",2076.63,135.52,129650000.00
"Oct 04, 2006",2071.45,135.18,129650000.00
"Oct 03, 2006",2046.28,133.54,129650000.00
"Oct 02, 2006",2041.99,133.26,129650000.00
"Sep 29, 2006",2048.89,133.71,129650000.00
"Sep 28, 2006",2053.93,134.04,129650000.00
"Sep 27, 2006",2049.97,133.78,130600000.00
"Sep 26, 2006",2049.20,134.35,131000000.00
"Sep 25, 2006",2033.87,133.35,130850000.00
"Sep 22, 2006",2016.09,132.19,130850000.00
"Sep 21, 2006",2021.08,132.52,130850000.00
"Sep 20, 2006",2031.59,133.20,130850000.00
"Sep 19, 2006",2021.00,132.51,131050000.00
"Sep 18, 2006",2025.39,132.80,131050000.00
"Sep 15, 2006",2023.35,132.66,129450000.00
"Sep 14, 2006",2017.86,132.31,129450000.00
"Sep 13, 2006",2020.49,132.48,130200000.00
"Sep 12, 2006",2012.32,131.94,130200000.00
"Sep 11, 2006",1991.49,130.58,130200000.00
"Sep 08, 2006",1990.44,130.51,130200000.00
"Sep 07, 2006",1982.93,130.02,130200000.00
"Sep 06, 2006",1992.42,130.64,130200000.00
"Sep 05, 2006",2012.00,131.93,130500000.00
"Sep 01, 2006",2008.47,131.70,130500000.00
"Aug 31, 2006",1997.42,130.97,130500000.00
"Aug 30, 2006",1998.08,131.02,130500000.00
"Aug 29, 2006",1997.20,130.96,129750000.00
"Aug 28, 2006",1993.06,130.69,129600000.00
"Aug 25, 2006",1982.81,130.02,130000000.00
"Aug 24, 2006",1984.09,130.10,130000000.00
"Aug 23, 2006",1979.35,129.79,130000000.00
"Aug 22, 2006",1988.10,130.37,129850000.00
"Aug 21, 2006",1986.11,130.24,129850000.00
"Aug 18, 2006",1993.43,130.72,131050000.00
"Aug 17, 2006",1986.04,130.23,130900000.00
"Aug 16, 2006",1982.81,130.02,132200000.00
"Aug 15, 2006",1967.26,129.01,131200000.00
"Aug 14, 2006",1940.50,127.26,130900000.00
"Aug 11, 2006",1938.13,127.10,130900000.00
"Aug 10, 2006",1945.61,127.59,130900000.00
"Aug 09, 2006",1936.30,126.98,130900000.00
"Aug 08, 2006",1944.22,127.50,130900000.00
"Aug 07, 2006",1950.63,127.92,130900000.00
"Aug 04, 2006",1956.05,128.28,131800000.00
"Aug 03, 2006",1957.41,128.37,131800000.00
"Aug 02, 2006",1954.18,128.16,131800000.00
"Aug 01, 2006",1942.22,127.37,131800000.00
"Jul 31, 2006",1950.99,127.94,131800000.00
"Jul 28, 2006",1953.86,128.13,131800000.00
"Jul 27, 2006",1930.32,126.59,131800000.00
"Jul 26, 2006",1937.96,127.09,131300000.00
"Jul 25, 2006",1938.68,127.14,131100000.00
"Jul 24, 2006",1926.50,126.34,131100000.00
"Jul 21, 2006",1894.94,124.28,133700000.00
"Jul 20, 2006",1908.42,125.16,133700000.00
"Jul 19, 2006",1924.74,126.23,133700000.00
"Jul 18, 2006",1889.48,123.92,133500000.00
"Jul 17, 2006",1885.82,123.68,133350000.00
"Jul 14, 2006",1888.43,123.85,133150000.00
"Jul 13, 2006",1897.73,124.46,133000000.00
"Jul 12, 2006",1922.62,126.09,132850000.00
"Jul 11, 2006",1943.66,127.47,132900000.00
"Jul 10, 2006",1935.61,126.94,132900000.00
"Jul 07, 2006",1932.75,126.76,132800000.00
"Jul 06, 2006",1945.90,127.62,133650000.00
"Jul 05, 2006",1940.55,127.26,131150000.00
"Jul 03, 2006",1954.49,128.17,131150000.00
"Jun 30, 2006",1939.03,127.16,131150000.00
"Jun 29, 2006",1943.08,127.43,131150000.00
"Jun 28, 2006",1901.98,124.74,131150000.00
"Jun 27, 2006",1891.24,124.03,131150000.00
"Jun 26, 2006",1908.56,125.17,131150000.00
"Jun 23, 2006",1899.32,124.56,131150000.00
"Jun 22, 2006",1900.98,125.20,132350000.00
"Jun 21, 2006",1910.62,125.84,132350000.00
"Jun 20, 2006",1892.13,124.62,131750000.00
"Jun 19, 2006",1892.12,124.62,133250000.00
"Jun 16, 2006",1909.52,125.77,132950000.00
"Jun 15, 2006",1916.56,126.23,132450000.00
"Jun 14, 2006",1876.67,123.61,132350000.00
"Jun 13, 2006",1866.92,122.97,132350000.00
"Jun 12, 2006",1885.81,124.21,132350000.00
"Jun 09, 2006",1910.01,125.80,132350000.00
"Jun 08, 2006",1918.59,126.36,132700000.00
"Jun 07, 2006",1915.77,126.18,130200000.00
"Jun 06, 2006",1927.13,126.93,130100000.00
"Jun 05, 2006",1929.23,127.06,130100000.00
"Jun 02, 2006",1964.11,129.36,132300000.00
"Jun 01, 2006",1960.28,129.11,132300000.00
"May 31, 2006",1936.41,127.54,132300000.00
"May 30, 2006",1920.09,126.47,132300000.00
"May 26, 2006",1950.87,128.49,132300000.00
"May 25, 2006",1939.52,127.74,133700000.00
"May 24, 2006",1917.48,126.30,133700000.00
"May 23, 2006",1914.38,126.09,133400000.00
"May 22, 2006",1922.72,126.64,132800000.00
"May 19, 2006",1930.27,127.14,132600000.00
"May 18, 2006",1922.32,126.62,132600000.00
"May 17, 2006",1935.18,127.46,132600000.00
"May 16, 2006",1967.79,129.60,132600000.00
"May 15, 2006",1971.45,129.85,132900000.00
"May 12, 2006",1966.27,129.51,132900000.00
"May 11, 2006",1988.56,130.97,132900000.00
"May 10, 2006",2013.99,132.64,132400000.00
"May 09, 2006",2016.59,132.82,130850000.00
"May 08, 2006",2015.84,132.77,130350000.00
"May 05, 2006",2017.34,132.87,130350000.00
"May 04, 2006",1996.74,131.51,131050000.00
"May 03, 2006",1989.97,131.07,131050000.00
"May 02, 2006",1997.75,131.58,131050000.00
"May 01, 2006",1985.55,130.78,131050000.00
"Apr 28, 2006",1993.79,131.32,131050000.00
"Apr 27, 2006",1992.39,131.23,130600000.00
"Apr 26, 2006",1985.28,130.76,130600000.00
"Apr 25, 2006",1979.51,130.38,131100000.00
"Apr 24, 2006",1989.20,131.02,130900000.00
"Apr 21, 2006",1993.99,131.33,130600000.00
"Apr 20, 2006",1994.23,131.35,130600000.00
"Apr 19, 2006",1991.84,131.19,130600000.00
"Apr 18, 2006",1988.18,130.95,130600000.00
"Apr 17, 2006",1954.25,128.72,130600000.00
"Apr 13, 2006",1960.01,129.10,130200000.00
